Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names,clean_end,no_period,clean_name
1,FernandoÿAbad*,30,2TM,4,1,0,0,0,0,0,0,0,0,0,0,0.496,0.5,0,0,0,abadfe01,FernandoÿAbad*,FernandoÿAbad,FernandoÿAbad,fernandoabad
2,Jos‚ÿAbreu,29,CHW,159,695,22,-3,-3,-1,-9,6,0.7,24,30,3.1,0.504,0.504,3.2,-1,31,abreujo02,JoseÿAbreu,JoseÿAbreu,JoseÿAbreu,joseabreu
3,A.J.ÿAchter,27,LAA,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,achteaj01,A.J.ÿAchter,A.J.ÿAchter,AJÿAchter,ajachter
4,DustinÿAckley*,28,NYY,28,70,-7,1,0,4,-1,-4,-0.4,3,-2,-0.2,0.485,0.497,-0.6,0.3,-5,ackledu01,DustinÿAckley*,DustinÿAckley,DustinÿAckley,dustinackley
5,CristhianÿAdames#,24,COL,121,256,-15,-1,1,-3,3,-15,-1.6,8,-7,-0.8,0.487,0.49,-0.5,-0.1,-4,adamecr01,CristhianÿAdames#,CristhianÿAdames,CristhianÿAdames,cristhianadames
7,MattÿAdams*,27,STL,118,327,3,-2,0,-1,-4,-4,-0.5,11,7,0.5,0.496,0.497,0.6,-0.5,8,adamsma01,MattÿAdams*,MattÿAdams,MattÿAdams,mattadams
8,TimÿAdleman,28,CIN,12,23,-2,0,0,0,3,2,0.1,0,2,0.1,0.513,0.501,0.2,0,2,adlemti01,TimÿAdleman,TimÿAdleman,TimÿAdleman,timadleman
9,EhireÿAdrianza#,26,SFG,40,71,-2,-1,0,-1,1,-3,-0.3,2,0,-0.1,0.493,0.498,0,0,1,adriaeh01,EhireÿAdrianza#,EhireÿAdrianza,EhireÿAdrianza,ehireadrianza
10,Jes£sÿAguilar,26,CLE,9,6,-2,0,0,0,0,-2,-0.2,0,-2,-0.2,0.475,0.499,-0.2,0,-2,aguilje01,JesusÿAguilar,JesusÿAguilar,JesusÿAguilar,jesusaguilar
11,NickÿAhmed,26,ARI,90,308,-25,1,0,15,4,-5,-0.6,10,5,0.4,0.494,0.497,-1.2,2,-10,ahmedni01,NickÿAhmed,NickÿAhmed,NickÿAhmed,nickahmed
13,MattÿAlbers*,33,CHW,4,1,1,0,0,0,0,1,0.1,0,1,0.1,0.529,0.501,0.1,0,1,alberma01,MattÿAlbers*,MattÿAlbers,MattÿAlbers,mattalbers
14,HanserÿAlberto,23,TEX,35,58,-10,-1,0,4,0,-8,-0.8,2,-6,-0.6,0.477,0.495,-1,0.4,-10,alberha01,HanserÿAlberto,HanserÿAlberto,HanserÿAlberto,hanseralberto
16,ArismendyÿAlc ntara#,24,OAK,16,19,-2,-1,0,-1,0,-4,-0.4,1,-3,-0.3,0.475,0.498,-0.2,-0.1,-2,alcanar01,ArismendyÿAlcantara#,ArismendyÿAlcantara,ArismendyÿAlcantara,arismendyalcantara
19,JorgeÿAlfaro,23,PHI,6,17,-3,0,0,-1,0,-4,-0.4,1,-3,-0.4,0.432,0.497,-0.3,-0.1,-2,alfarjo01,JorgeÿAlfaro,JorgeÿAlfaro,JorgeÿAlfaro,jorgealfaro
20,CodyÿAllen,27,CLE,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,allenco01,CodyÿAllen,CodyÿAllen,CodyÿAllen,codyallen
21,AbrahamÿAlmonte#,27,CLE,67,194,-5,2,0,5,-3,-1,-0.1,7,6,0.6,0.498,0.499,0.1,0.3,1,almonab01,AbrahamÿAlmonte#,AbrahamÿAlmonte,AbrahamÿAlmonte,abrahamalmonte
22,AlbertÿAlmora,22,CHC,47,117,1,1,-1,3,0,3,0.3,4,7,0.7,0.508,0.502,0.4,0.3,4,almoral01,AlbertÿAlmora,AlbertÿAlmora,AlbertÿAlmora,albertalmora
23,YonderÿAlonso*,29,OAK,156,532,-8,0,-1,-4,-8,-21,-2.1,19,-2,-0.2,0.486,0.487,0.2,-1.2,2,alonsyo01,YonderÿAlonso*,YonderÿAlonso,YonderÿAlonso,yonderalonso
25,AaronÿAltherr,25,PHI,57,227,-9,0,0,3,-2,-8,-0.9,7,-1,-0.2,0.485,0.495,-0.5,0.1,-4,altheaa01,AaronÿAltherr,AaronÿAltherr,AaronÿAltherr,aaronaltherr
26,JoseÿAltuve,26,HOU,161,717,48,3,0,0,3,53,5.5,25,78,7.9,0.533,0.533,7.9,0.4,78,altuvjo01,JoseÿAltuve,JoseÿAltuve,JoseÿAltuve,josealtuve
27,Darielÿ?lvarez,27,BAL,2,4,1,0,0,0,0,1,0.1,0,1,0.1,0.555,0.501,0.1,0,1,alvarda02,DarielÿAlvarez,DarielÿAlvarez,DarielÿAlvarez,darielalvarez
28,Darioÿ?lvarez*,27,2TM,17,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,alvarda01,DarioÿAlvarez*,DarioÿAlvarez,DarioÿAlvarez,darioalvarez
29,Jos‚ÿ?lvarez*,27,LAA,3,1,0,0,0,0,0,0,0,0,0,0,0.496,0.5,0,0,0,alvarjo02,JoseÿAlvarez*,JoseÿAlvarez,JoseÿAlvarez,josealvarez
30,Pedroÿ?lvarez*,29,BAL,109,376,6,0,1,-3,-8,-5,-0.4,13,9,0.9,0.496,0.497,1.2,-1.1,12,alvarpe01,PedroÿAlvarez*,PedroÿAlvarez,PedroÿAlvarez,pedroalvarez
31,AlexiÿAmarista*,27,SDP,65,150,-9,1,1,-3,1,-9,-1,5,-5,-0.6,0.485,0.494,-0.3,-0.2,-2,amarial01,AlexiÿAmarista*,AlexiÿAmarista,AlexiÿAmarista,alexiamarista
32,BrettÿAnderson*,28,LAD,4,3,-1,0,0,0,0,0,0,0,0,0,0.49,0.5,0,0,0,anderbr04,BrettÿAnderson*,BrettÿAnderson,BrettÿAnderson,brettanderson
33,ChaseÿAnderson,28,MIL,28,52,-10,0,0,0,8,-2,-0.2,0,-2,-0.2,0.492,0.499,-0.2,0,-2,anderch01,ChaseÿAnderson,ChaseÿAnderson,ChaseÿAnderson,chaseanderson
35,TimÿAnderson,23,CHW,99,431,0,0,-1,3,5,8,0.9,15,23,2.4,0.508,0.505,2,0.9,20,anderti01,TimÿAnderson,TimÿAnderson,TimÿAnderson,timanderson
36,TylerÿAnderson*,26,COL,20,42,-6,-1,0,0,6,0,0,0,0,0,0.501,0.5,0,0,0,anderty01,TylerÿAnderson*,TylerÿAnderson,TylerÿAnderson,tyleranderson
37,RobertÿAndino,32,MIA,13,24,-1,0,0,0,0,-2,-0.2,1,-1,-0.1,0.487,0.499,-0.1,0,-1,andinro01,RobertÿAndino,RobertÿAndino,RobertÿAndino,robertandino
38,MattÿAndriese,26,TBR,1,1,0,0,0,0,0,0,0,0,0,0,0.486,0.5,0,0,0,andrima01,MattÿAndriese,MattÿAndriese,MattÿAndriese,mattandriese
39,ElvisÿAndrus,27,TEX,147,568,11,2,-2,-11,8,8,0.9,20,28,2.9,0.506,0.505,4.1,-0.2,39,andruel01,ElvisÿAndrus,ElvisÿAndrus,ElvisÿAndrus,elvisandrus
41,NoriÿAoki*,34,SEA,118,467,6,-3,2,-2,-3,0,0.1,17,16,1.7,0.5,0.5,1.9,-0.5,18,aokino01,NoriÿAoki*,NoriÿAoki,NoriÿAoki,noriaoki
42,JaysonÿAquino*,23,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,aquinja01,JaysonÿAquino*,JaysonÿAquino,JaysonÿAquino,jaysonaquino
43,ElvisÿAra£jo*,24,PHI,31,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,araujel01,ElvisÿAraujo*,ElvisÿAraujo,ElvisÿAraujo,elvisaraujo
44,ChrisÿArcher,27,TBR,3,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.481,0.5,-0.1,0,-1,archech01,ChrisÿArcher,ChrisÿArcher,ChrisÿArcher,chrisarcher
45,OrlandoÿArcia,21,MIL,55,216,-10,1,0,4,3,-3,-0.4,7,4,0.3,0.494,0.498,-0.1,0.7,0,arciaor01,OrlandoÿArcia,OrlandoÿArcia,OrlandoÿArcia,orlandoarcia
46,OswaldoÿArcia*,25,4TM,69,222,-9,0,0,-7,-3,-19,-1.9,8,-11,-1.1,0.472,0.496,-0.4,-1,-4,arciaos01,OswaldoÿArcia*,OswaldoÿArcia,OswaldoÿArcia,oswaldoarcia
47,NolanÿArenado,25,COL,160,696,24,0,-2,13,3,38,3.8,22,60,5.9,0.525,0.524,4.6,1.7,47,arenano01,NolanÿArenado,NolanÿArenado,NolanÿArenado,nolanarenado
50,JakeÿArrieta,30,CHC,27,70,-1,-1,0,0,10,8,0.8,0,8,0.8,0.53,0.505,0.8,0,8,arrieja01,JakeÿArrieta,JakeÿArrieta,JakeÿArrieta,jakearrieta
51,CodyÿAsche*,26,PHI,71,218,-8,0,1,-5,-2,-14,-1.5,7,-7,-0.8,0.48,0.491,-0.3,-0.7,-2,ascheco01,CodyÿAsche*,CodyÿAsche,CodyÿAsche,codyasche
52,AlecÿAsher,24,PHI,5,11,-2,0,0,0,2,-1,-0.1,0,-1,-0.1,0.49,0.5,-0.1,0,-1,asheral01,AlecÿAsher,AlecÿAsher,AlecÿAsher,alecasher
53,CarlosÿAsuaje*,24,SDP,7,25,-2,0,0,0,0,-2,-0.2,1,-1,-0.1,0.471,0.499,-0.1,0,-1,asuajca01,CarlosÿAsuaje*,CarlosÿAsuaje,CarlosÿAsuaje,carlosasuaje
54,TylerÿAustin,24,NYY,31,90,0,0,0,-1,-2,-2,-0.2,3,1,0.2,0.494,0.499,0.3,-0.3,2,austity01,TylerÿAustin,TylerÿAustin,TylerÿAustin,tyleraustin
55,AlexÿAvila*,29,CHW,57,209,1,-2,0,-1,3,2,0.2,7,9,1,0.503,0.501,1.1,0.3,10,avilaal01,AlexÿAvila*,AlexÿAvila,AlexÿAvila,alexavila
56,LuisÿAvil n*,26,LAD,26,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,avilalu01,LuisÿAvilan*,LuisÿAvilan,LuisÿAvilan,luisavilan
57,MikeÿAviles,35,DET,68,181,-11,0,-1,-8,-1,-21,-2.2,6,-15,-1.5,0.468,0.486,-0.7,-0.9,-7,avilemi01,MikeÿAviles,MikeÿAviles,MikeÿAviles,mikeaviles
58,JohnÿAxford,33,OAK,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,axforjo01,JohnÿAxford,JohnÿAxford,JohnÿAxford,johnaxford
59,ErickÿAybar#,32,2TM,126,459,-17,1,0,-3,6,-13,-1.4,15,2,0.1,0.489,0.494,0.4,0.3,5,aybarer01,ErickÿAybar#,ErickÿAybar,ErickÿAybar,erickaybar
60,JavierÿB ez,23,CHC,142,450,-4,2,2,12,4,14,1.4,15,29,2.8,0.511,0.509,1.6,1.6,17,baezja01,JavierÿBaez,JavierÿBaez,JavierÿBaez,javierbaez
61,PedroÿB ez,28,LAD,67,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,baezpe01,PedroÿBaez,PedroÿBaez,PedroÿBaez,pedrobaez
62,AndrewÿBailey,32,2TM,30,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bailean01,AndrewÿBailey,AndrewÿBailey,AndrewÿBailey,andrewbailey
63,HomerÿBailey,30,CIN,6,11,-2,0,0,0,2,0,-0.1,0,0,-0.1,0.492,0.5,-0.1,0,0,baileho02,HomerÿBailey,HomerÿBailey,HomerÿBailey,homerbailey
64,JettÿBandy,26,LAA,70,231,-4,-2,-1,3,4,1,0.2,8,9,1,0.502,0.501,0.7,0.8,6,bandyje01,JettÿBandy,JettÿBandy,JettÿBandy,jettbandy
66,AustinÿBarnes,26,LAD,21,37,-3,0,0,1,1,-2,-0.2,1,-1,-0.1,0.492,0.499,-0.2,0.2,-2,barneau01,AustinÿBarnes,AustinÿBarnes,AustinÿBarnes,austinbarnes
67,BrandonÿBarnes,30,COL,48,109,-8,0,0,6,-1,-3,-0.3,4,1,0,0.494,0.498,-0.6,0.5,-5,barnebr02,BrandonÿBarnes,BrandonÿBarnes,BrandonÿBarnes,brandonbarnes
69,JacobÿBarnes,26,MIL,24,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barneja01,JacobÿBarnes,JacobÿBarnes,JacobÿBarnes,jacobbarnes
70,MattÿBarnes,26,BOS,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barnema01,MattÿBarnes,MattÿBarnes,MattÿBarnes,mattbarnes
71,TonyÿBarnette,32,TEX,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barneto01,TonyÿBarnette,TonyÿBarnette,TonyÿBarnette,tonybarnette
72,DarwinÿBarney,30,TOR,104,306,-5,0,-1,8,3,5,0.6,11,16,1.7,0.505,0.503,0.8,1.2,8,barneda01,DarwinÿBarney,DarwinÿBarney,DarwinÿBarney,darwinbarney
73,TuckerÿBarnhart*,25,CIN,115,420,-6,-3,-1,1,7,-3,-0.4,14,11,0.9,0.498,0.498,0.9,0.8,10,barnhtu01,TuckerÿBarnhart*,TuckerÿBarnhart,TuckerÿBarnhart,tuckerbarnhart
74,KyleÿBarraclough,26,MIA,72,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barraky01,KyleÿBarraclough,KyleÿBarraclough,KyleÿBarraclough,kylebarraclough
75,JakeÿBarrett,24,ARI,65,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barreja01,JakeÿBarrett,JakeÿBarrett,JakeÿBarrett,jakebarrett
77,AntonioÿBastardo,30,2TM,68,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bastaan01,AntonioÿBastardo,AntonioÿBastardo,AntonioÿBastardo,antoniobastardo
78,TrevorÿBauer,25,CLE,3,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.47,0.499,-0.1,0,-1,bauertr01,TrevorÿBauer,TrevorÿBauer,TrevorÿBauer,trevorbauer
79,BuddyÿBaumann*,28,SDP,11,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,baumabu01,BuddyÿBaumann*,BuddyÿBaumann,BuddyÿBaumann,buddybaumann
80,Jos‚ÿBautista,35,TOR,116,517,11,-2,-3,-7,-6,-6,-0.5,18,12,1.2,0.495,0.496,1.9,-1.3,19,bautijo02,JoseÿBautista,JoseÿBautista,JoseÿBautista,josebautista
81,ChrisÿBeck,25,CHW,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,beckch02,ChrisÿBeck,ChrisÿBeck,ChrisÿBeck,chrisbeck
82,GordonÿBeckham,29,2TM,88,279,-10,0,-1,-7,2,-16,-1.7,9,-6,-0.8,0.482,0.492,-0.1,-0.5,1,beckhgo01,GordonÿBeckham,GordonÿBeckham,GordonÿBeckham,gordonbeckham
83,TimÿBeckham,26,TBR,64,215,1,-1,0,-3,1,-2,-0.2,8,6,0.6,0.497,0.499,0.9,-0.1,9,beckhti01,TimÿBeckham,TimÿBeckham,TimÿBeckham,timbeckham
84,CamÿBedrosian,24,LAA,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bedroca01,CamÿBedrosian,CamÿBedrosian,CamÿBedrosian,cambedrosian
85,MattÿBelisle,36,WSN,38,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.499,0.5,-0.1,0,-1,belisma01,MattÿBelisle,MattÿBelisle,MattÿBelisle,mattbelisle
86,JoshÿBell#,23,PIT,45,152,2,-1,0,-11,-2,-12,-1.3,5,-7,-0.8,0.473,0.493,0.4,-1.3,4,belljo02,JoshÿBell#,JoshÿBell,JoshÿBell,joshbell
87,BrandonÿBelt*,28,SFG,156,655,27,-3,0,5,-8,21,2,21,42,4.1,0.514,0.513,3.6,-0.4,37,beltbr01,BrandonÿBelt*,BrandonÿBelt,BrandonÿBelt,brandonbelt
88,CarlosÿBeltr n#,39,2TM,151,593,14,0,-1,-4,-9,0,0.1,21,21,2.2,0.5,0.501,2.6,-1.3,25,beltrca01,CarlosÿBeltran#,CarlosÿBeltran,CarlosÿBeltran,carlosbeltran
89,AdrianÿBeltr‚,37,TEX,153,640,24,-1,0,17,2,42,4.4,23,65,6.7,0.528,0.527,4.9,2.1,48,beltrad01,AdrianÿBeltre,AdrianÿBeltre,AdrianÿBeltre,adrianbeltre
90,AndrewÿBenintendi*,21,BOS,34,118,2,0,1,1,-1,3,0.4,4,8,0.8,0.51,0.502,0.7,0,7,beninan01,AndrewÿBenintendi*,AndrewÿBenintendi,AndrewÿBenintendi,andrewbenintendi
91,Joaqu¡nÿBenoit,38,2TM,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,benoijo01,JoaquinÿBenoit,JoaquinÿBenoit,JoaquinÿBenoit,joaquinbenoit
92,JamesÿBeresford*,27,MIN,10,24,-2,0,0,1,0,-1,-0.1,1,0,0,0.488,0.499,-0.1,0.1,-1,beresja01,JamesÿBeresford*,JamesÿBeresford,JamesÿBeresford,jamesberesford
93,ChristianÿBergman,28,COL,15,3,0,0,0,0,0,0,0,0,0,0,0.503,0.5,0,0,0,bergmch01,ChristianÿBergman,ChristianÿBergman,ChristianÿBergman,christianbergman
94,Jos‚ÿBerr¡os,22,MIN,1,1,0,0,0,0,0,1,0.1,0,1,0.1,0.56,0.5,0.1,0,1,berrijo01,JoseÿBerrios,JoseÿBerrios,JoseÿBerrios,joseberrios
95,DellinÿBetances,28,NYY,7,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,betande01,DellinÿBetances,DellinÿBetances,DellinÿBetances,dellinbetances
96,ChristianÿBethancourt,24,SDP,73,204,-7,-1,-2,1,2,-7,-0.8,7,0,-0.1,0.49,0.496,-0.2,0.3,-1,bethach01,ChristianÿBethancourt,ChristianÿBethancourt,ChristianÿBethancourt,christianbethancourt
97,ChadÿBettis,27,COL,28,58,-12,0,0,0,8,-3,-0.4,0,-3,-0.4,0.487,0.498,-0.4,0,-3,bettich01,ChadÿBettis,ChadÿBettis,ChadÿBettis,chadbettis
98,MookieÿBetts,23,BOS,158,730,31,9,4,30,-6,68,7.2,24,92,9.5,0.545,0.543,6.4,2.7,62,bettsmo01,MookieÿBetts,MookieÿBetts,MookieÿBetts,mookiebetts
99,JoeÿBiagini,26,TOR,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,biagijo01,JoeÿBiagini,JoeÿBiagini,JoeÿBiagini,joebiagini
100,TyÿBlach,25,SFG,4,4,1,0,0,0,1,2,0.2,0,2,0.2,0.541,0.501,0.2,0,2,blachty01,TyÿBlach,TyÿBlach,TyÿBlach,tyblach
101,CharlieÿBlackmon*,29,COL,143,641,25,-1,1,-1,3,29,2.8,19,48,4.6,0.52,0.518,4.8,0.2,49,blackch02,CharlieÿBlackmon*,CharlieÿBlackmon,CharlieÿBlackmon,charlieblackmon
102,AaronÿBlair,24,ATL,15,23,-5,0,0,0,3,-2,-0.2,0,-2,-0.2,0.486,0.499,-0.2,0,-2,blairaa01,AaronÿBlair,AaronÿBlair,AaronÿBlair,aaronblair
103,Andr‚sÿBlanco#,32,PHI,90,209,0,0,0,-11,0,-11,-1.2,7,-4,-0.5,0.488,0.493,0.6,-1.1,7,blancan01,AndresÿBlanco#,AndresÿBlanco,AndresÿBlanco,andresblanco
104,Gr‚gorÿBlanco*,32,SFG,106,274,-8,0,0,-7,-2,-17,-1.9,9,-8,-1,0.483,0.489,-0.3,-1,-1,blancgr01,GregorÿBlanco*,GregorÿBlanco,GregorÿBlanco,gregorblanco
105,JoeÿBlanton,35,LAD,71,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,blantjo01,JoeÿBlanton,JoeÿBlanton,JoeÿBlanton,joeblanton
106,JabariÿBlash,26,SDP,38,84,-3,0,0,2,-1,-2,-0.2,3,1,0,0.494,0.499,-0.2,0.1,-1,blashja01,JabariÿBlash,JabariÿBlash,JabariÿBlash,jabariblash
107,MichaelÿBlazek,27,MIL,40,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,blazemi01,MichaelÿBlazek,MichaelÿBlazek,MichaelÿBlazek,michaelblazek
108,RichardÿBleier*,29,NYY,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bleieri01,RichardÿBleier*,RichardÿBleier,RichardÿBleier,richardbleier
109,JerryÿBlevins*,32,NYM,69,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,blevije01,JerryÿBlevins*,JerryÿBlevins,JerryÿBlevins,jerryblevins
110,XanderÿBogaerts,23,BOS,157,719,11,3,1,-10,9,13,1.5,24,37,3.8,0.509,0.508,4.9,-0.1,47,bogaexa01,XanderÿBogaerts,XanderÿBogaerts,XanderÿBogaerts,xanderbogaerts
111,MikeÿBolsinger,28,LAD,5,9,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.48,0.499,-0.1,0,-1,bolsimi01,MikeÿBolsinger,MikeÿBolsinger,MikeÿBolsinger,mikebolsinger
112,EmilioÿBonif cio#,31,ATL,24,43,-2,0,0,-3,0,-5,-0.5,1,-3,-0.4,0.479,0.497,-0.1,-0.4,0,bonifem01,EmilioÿBonifacio#,EmilioÿBonifacio,EmilioÿBonifacio,emiliobonifacio
113,JulioÿBorbon*,30,BAL,6,15,-1,0,0,-2,0,-3,-0.4,1,-3,-0.3,0.442,0.498,-0.1,-0.2,-1,borboju01,JulioÿBorbon*,JulioÿBorbon,JulioÿBorbon,julioborbon
114,WilfredoÿBosc n,26,PIT,5,3,0,0,0,0,0,0,0,0,0,0,0.507,0.5,0,0,0,boscawi01,WilfredoÿBoscan,WilfredoÿBoscan,WilfredoÿBoscan,wilfredoboscan
115,BuddyÿBoshers*,28,MIN,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,boshebu01,BuddyÿBoshers*,BuddyÿBoshers,BuddyÿBoshers,buddyboshers
116,JustinÿBour*,28,MIA,90,321,8,0,-1,0,-4,3,0.3,10,14,1.3,0.504,0.502,1.3,-0.5,14,bourju01,JustinÿBour*,JustinÿBour,JustinÿBour,justinbour
117,PeterÿBourjos,29,PHI,123,383,-8,1,0,4,-4,-7,-0.8,12,5,0.4,0.494,0.495,0,0,1,bourjpe01,PeterÿBourjos,PeterÿBourjos,PeterÿBourjos,peterbourjos
118,MichaelÿBourn*,33,2TM,113,413,-13,0,3,-3,0,-14,-1.5,14,0,-0.2,0.488,0.493,0.2,-0.3,3,bournmi01,MichaelÿBourn*,MichaelÿBourn,MichaelÿBourn,michaelbourn
119,MattÿBowman,25,STL,57,2,-1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bowmama01,MattÿBowman,MattÿBowman,MattÿBowman,mattbowman
122,BlaineÿBoyer,34,MIL,57,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,boyerbl01,BlaineÿBoyer,BlaineÿBoyer,BlaineÿBoyer,blaineboyer
123,BradÿBrach,30,BAL,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,brachbr01,BradÿBrach,BradÿBrach,BradÿBrach,bradbrach
124,SilvinoÿBracho,23,ARI,25,1,0,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,brachsi01,SilvinoÿBracho,SilvinoÿBracho,SilvinoÿBracho,silvinobracho
125,ArchieÿBradley,23,ARI,25,48,-11,0,0,0,7,-4,-0.5,0,-4,-0.5,0.481,0.497,-0.5,0,-4,bradlar01,ArchieÿBradley,ArchieÿBradley,ArchieÿBradley,archiebradley
126,JackieÿBradleyÿJr.*,26,BOS,156,636,12,2,2,14,4,33,3.6,23,56,5.8,0.522,0.521,4.3,2,42,bradlja02,JackieÿBradleyÿJr.*,JackieÿBradleyÿJr.,JackieÿBradleyÿJr,jackiebradleyjr
127,JedÿBradley*,26,ATL,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bradlje01,JedÿBradley*,JedÿBradley,JedÿBradley,jedbradley
128,MichaelÿBrantley*,29,CLE,11,43,-3,0,0,1,0,-2,-0.2,2,-1,-0.1,0.481,0.499,-0.2,0.1,-1,brantmi02,MichaelÿBrantley*,MichaelÿBrantley,MichaelÿBrantley,michaelbrantley
129,StevenÿBrault*,24,PIT,8,9,-1,0,0,0,1,1,0.1,0,1,0.1,0.508,0.5,0.1,0,1,braulst01,StevenÿBrault*,StevenÿBrault,StevenÿBrault,stevenbrault
130,RyanÿBraun,32,MIL,135,564,25,1,-1,5,-5,26,2.5,18,44,4.3,0.52,0.516,3.8,-0.1,39,braunry02,RyanÿBraun,RyanÿBraun,RyanÿBraun,ryanbraun
131,AlexÿBregman,22,HOU,49,217,4,1,0,6,1,12,1.3,7,19,2,0.525,0.508,1.4,0.8,13,bregmal01,AlexÿBregman,AlexÿBregman,AlexÿBregman,alexbregman
132,BryceÿBrentz,27,BOS,25,64,0,-1,0,-2,-1,-4,-0.4,2,-1,-0.1,0.486,0.498,0.1,-0.3,1,brentbr01,BryceÿBrentz,BryceÿBrentz,BryceÿBrentz,brycebrentz
133,CraigÿBreslow*,35,MIA,15,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,breslcr01,CraigÿBreslow*,CraigÿBreslow,CraigÿBreslow,craigbreslow
134,AustinÿBrice,24,MIA,14,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,briceau01,AustinÿBrice,AustinÿBrice,AustinÿBrice,austinbrice
135,ParkerÿBridwell,24,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bridwpa01,ParkerÿBridwell,ParkerÿBridwell,ParkerÿBridwell,parkerbridwell
136,ReidÿBrignac#,30,ATL,13,29,-3,0,0,1,0,-2,-0.2,1,-1,-0.1,0.486,0.499,-0.2,0.1,-2,brignre01,ReidÿBrignac#,ReidÿBrignac,ReidÿBrignac,reidbrignac
137,S¢cratesÿBrito*,23,ARI,40,97,-8,1,0,1,-1,-7,-0.8,3,-4,-0.5,0.481,0.495,-0.6,0,-5,britoso01,SocratesÿBrito*,SocratesÿBrito,SocratesÿBrito,socratesbrito
138,ZackÿBritton*,28,BAL,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,brittza01,ZackÿBritton*,ZackÿBritton,ZackÿBritton,zackbritton
139,MikeÿBroadway,29,SFG,4,1,0,0,0,0,0,0,0,0,0,0,0.504,0.5,0,0,0,broadmi01,MikeÿBroadway,MikeÿBroadway,MikeÿBroadway,mikebroadway
140,TrevorÿBrown,24,SFG,75,184,-4,-1,0,-2,3,-5,-0.5,6,1,0,0.493,0.497,0.2,0.1,3,browntr01,TrevorÿBrown,TrevorÿBrown,TrevorÿBrown,trevorbrown
141,JonathanÿBroxton,32,STL,62,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,broxtjo01,JonathanÿBroxton,JonathanÿBroxton,JonathanÿBroxton,jonathanbroxton
142,KeonÿBroxton,26,MIL,75,244,1,1,0,9,1,13,1.3,8,21,2.1,0.518,0.508,1.1,1.1,12,broxtke01,KeonÿBroxton,KeonÿBroxton,KeonÿBroxton,keonbroxton
143,JayÿBruce*,29,2TM,147,589,8,-2,0,-7,-5,-7,-0.8,19,12,1,0.495,0.498,1.8,-1.3,19,bruceja01,JayÿBruce*,JayÿBruce,JayÿBruce,jaybruce
144,KrisÿBryant,24,CHC,155,699,42,2,2,9,-1,53,5.3,21,74,7.3,0.535,0.533,6.4,0.8,65,bryankr01,KrisÿBryant,KrisÿBryant,KrisÿBryant,krisbryant
