Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names ,clean_end,no_period,clean_name 
1,FernandoÿAbad*,33,SFG,18,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,abadfe01,FernandoÿAbad*,FernandoÿAbad,FernandoÿAbad,fernandoabad
3,Jos‚ÿAbreu,32,CHW,159,693,16,-2,-2,-3,-10,-1,0.1,24,23,2.5,0.499,0.499,2.6,-1.1,26,abreujo02,JoseÿAbreu,JoseÿAbreu,JoseÿAbreu,joseabreu
4,RonaldÿAcu¤aÿJr.,21,ATL,156,715,23,5,0,6,-1,34,3,21,55,5.1,0.521,0.521,4.7,0.4,49,acunaro01,RonaldÿAcunaÿJr.,RonaldÿAcunaÿJr.,RonaldÿAcunaÿJr,ronaldacunajr
5,JasonÿAdam,27,TOR,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,adamja01,JasonÿAdam,JasonÿAdam,JasonÿAdam,jasonadam
6,CristhianÿAdames#,27,SFG,10,24,0,0,0,1,0,1,0.1,1,2,0.2,0.515,0.501,0.1,0.1,1,adamecr01,CristhianÿAdames#,CristhianÿAdames,CristhianÿAdames,cristhianadames
7,WillyÿAdames,23,TBR,152,584,-1,2,1,8,8,18,2,21,39,3.9,0.511,0.511,3,1.7,31,adamewi01,WillyÿAdames,WillyÿAdames,WillyÿAdames,willyadames
8,AustinÿAdams,32,2TM,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,adamsau01,AustinÿAdams,AustinÿAdams,AustinÿAdams,austinadams
9,AustinÿAdams,28,2TM,4,1,0,0,0,0,0,0,0,0,0,0,0.497,0.5,0,0,0,adamsau02,AustinÿAdams,AustinÿAdams,AustinÿAdams,austinadams
11,MattÿAdams*,30,WSN,111,333,-7,0,0,7,-4,-4,-0.5,11,7,0.5,0.497,0.498,-0.1,0.2,0,adamsma01,MattÿAdams*,MattÿAdams,MattÿAdams,mattadams
12,JimÿAdduci*,34,CHC,2,5,-1,0,0,1,0,-1,-0.1,0,0,0,0.473,0.5,-0.1,0.1,-1,adducji02,JimÿAdduci*,JimÿAdduci,JimÿAdduci,jimadduci
13,EhireÿAdrianza#,29,MIN,83,236,3,0,1,-4,0,0,0.1,8,8,0.9,0.5,0.5,1.2,-0.2,12,adriaeh01,EhireÿAdrianza#,EhireÿAdrianza,EhireÿAdrianza,ehireadrianza
14,DarioÿAgrazal,24,PIT,14,24,-4,0,0,0,4,0,-0.1,0,0,-0.1,0.497,0.5,0,0,0,agrazda01,DarioÿAgrazal,DarioÿAgrazal,DarioÿAgrazal,darioagrazal
15,Jes£sÿAguilar,29,2TM,131,369,-6,-2,-2,0,-5,-14,-1.5,12,-2,-0.3,0.489,0.494,-0.3,-0.5,-2,aguilje01,JesusÿAguilar,JesusÿAguilar,JesusÿAguilar,jesusaguilar
16,NickÿAhmed,29,ARI,158,625,-3,4,-1,16,8,25,2.2,20,45,4.2,0.516,0.515,2.8,2.3,29,ahmedni01,NickÿAhmed,NickÿAhmed,NickÿAhmed,nickahmed
17,R.J.ÿAlaniz,28,2TM,8,1,0,0,0,0,0,1,0.1,0,1,0.1,0.508,0.5,0.1,0,1,alanirj01,R.J.ÿAlaniz,R.J.ÿAlaniz,RJÿAlaniz,rjalaniz
18,MattÿAlbers*,36,MIL,63,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,alberma01,MattÿAlbers*,MattÿAlbers,MattÿAlbers,mattalbers
19,HanserÿAlberto,26,BAL,139,550,4,0,-1,7,3,14,1.6,20,34,3.5,0.51,0.509,2.7,1.2,27,alberha01,HanserÿAlberto,HanserÿAlberto,HanserÿAlberto,hanseralberto
20,OzzieÿAlbies#,22,ATL,160,702,14,1,2,9,4,31,2.8,22,53,4.9,0.519,0.519,4.2,1.2,43,albieoz01,OzzieÿAlbies#,OzzieÿAlbies,OzzieÿAlbies,ozziealbies
22,SandyÿAlc ntara,23,MIA,31,63,-12,0,0,0,10,-2,-0.2,0,-2,-0.2,0.493,0.499,-0.2,0,-2,alcansa01,SandyÿAlcantara,SandyÿAlcantara,SandyÿAlcantara,sandyalcantara
23,VictorÿAlc ntara,26,DET,7,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,alcanvi01,VictorÿAlcantara,VictorÿAlcantara,VictorÿAlcantara,victoralcantara
24,ScottÿAlexander*,29,LAD,27,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,alexasc02,ScottÿAlexander*,ScottÿAlexander,ScottÿAlexander,scottalexander
26,JorgeÿAlfaro,26,MIA,130,465,-3,-4,0,-4,7,-3,-0.5,15,13,1,0.498,0.498,1.6,0.2,17,alfarjo01,JorgeÿAlfaro,JorgeÿAlfaro,JorgeÿAlfaro,jorgealfaro
27,AnthonyÿAlford,24,TOR,16,30,-3,1,0,0,-1,-2,-0.2,1,-1,-0.1,0.485,0.499,-0.1,0,-1,alforan01,AnthonyÿAlford,AnthonyÿAlford,AnthonyÿAlford,anthonyalford
28,KolbyÿAllard*,21,TEX,1,2,-1,0,0,0,0,0,0,0,0,0,0.471,0.5,0,0,0,allarko01,KolbyÿAllard*,KolbyÿAllard,KolbyÿAllard,kolbyallard
29,AustinÿAllen*,25,SDP,34,71,-6,0,0,0,1,-5,-0.6,2,-3,-0.3,0.485,0.497,-0.3,0.1,-3,allenau01,AustinÿAllen*,AustinÿAllen,AustinÿAllen,austinallen
30,CodyÿAllen,30,LAA,1,1,0,0,0,0,0,0,0,0,0,0,0.487,0.5,0,0,0,allenco01,CodyÿAllen,CodyÿAllen,CodyÿAllen,codyallen
31,GregÿAllen#,26,CLE,89,256,-10,0,1,4,-3,-7,-0.6,9,2,0.3,0.492,0.496,-0.2,0.2,-2,allengr01,GregÿAllen#,GregÿAllen,GregÿAllen,gregallen
32,LoganÿAllen,22,2TM,7,5,0,0,0,0,1,1,0.1,0,1,0.1,0.509,0.5,0.1,0,1,allenlo01,LoganÿAllen,LoganÿAllen,LoganÿAllen,loganallen
33,AbrahamÿAlmonte#,30,ARI,17,38,2,1,0,1,0,4,0.4,1,5,0.5,0.523,0.502,0.4,0.1,4,almonab01,AbrahamÿAlmonte#,AbrahamÿAlmonte,AbrahamÿAlmonte,abrahamalmonte
34,YencyÿAlmonte,25,COL,27,5,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.497,0.5,-0.1,0,-1,almonye01,YencyÿAlmonte,YencyÿAlmonte,YencyÿAlmonte,yencyalmonte
35,AlbertÿAlmora,25,CHC,130,363,-15,0,0,-3,2,-17,-1.9,12,-5,-0.7,0.487,0.489,-0.3,-0.2,-2,almoral01,AlbertÿAlmora,AlbertÿAlmora,AlbertÿAlmora,albertalmora
36,PeteÿAlonso,24,NYM,161,693,44,0,0,1,-8,37,3.3,22,59,5.5,0.523,0.522,5.6,-0.9,58,alonspe01,PeteÿAlonso,PeteÿAlonso,PeteÿAlonso,petealonso
37,YonderÿAlonso*,32,2TM,121,335,-12,0,-2,-2,-6,-22,-2.1,12,-10,-1,0.482,0.493,-0.8,-0.7,-8,alonsyo01,YonderÿAlonso*,YonderÿAlonso,YonderÿAlonso,yonderalonso
38,DanÿAltavilla,26,SEA,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,altavda01,DanÿAltavilla,DanÿAltavilla,DanÿAltavilla,danaltavilla
39,AaronÿAltherr,28,3TM,49,66,-10,0,0,1,0,-10,-1,2,-8,-0.8,0.48,0.497,-0.9,0,-9,altheaa01,AaronÿAltherr,AaronÿAltherr,AaronÿAltherr,aaronaltherr
40,JoseÿAltuve,29,HOU,124,548,20,-2,-2,-1,3,18,2,19,37,3.8,0.514,0.511,3.8,0.4,38,altuvjo01,JoseÿAltuve,JoseÿAltuve,JoseÿAltuve,josealtuve
41,Jos‚ÿAlvarado*,24,TBR,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,alvarjo03,JoseÿAlvarado*,JoseÿAlvarado,JoseÿAlvarado,josealvarado
42,Jos‚ÿ?lvarez*,30,PHI,62,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,alvarjo02,JoseÿAlvarez*,JoseÿAlvarez,JoseÿAlvarez,josealvarez
43,YordanÿAlvarez*,22,HOU,87,369,33,-1,-1,1,-7,25,2.5,13,38,3.7,0.527,0.514,3.6,-0.5,37,alvaryo01,YordanÿAlvarez*,YordanÿAlvarez,YordanÿAlvarez,yordanalvarez
44,AdbertÿAlzolay,24,CHC,4,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.484,0.5,-0.1,0,-1,alzolad01,AdbertÿAlzolay,AdbertÿAlzolay,AdbertÿAlzolay,adbertalzolay
45,BrettÿAnderson*,31,OAK,3,8,1,0,0,0,1,2,0.2,0,2,0.2,0.558,0.501,0.2,0,2,anderbr04,BrettÿAnderson*,BrettÿAnderson,BrettÿAnderson,brettanderson
46,BrianÿAnderson,26,MIA,126,520,10,0,-1,10,-1,18,1.6,17,35,3.3,0.515,0.511,2.4,0.8,25,anderbr06,BrianÿAnderson,BrianÿAnderson,BrianÿAnderson,briananderson
47,ChaseÿAnderson,31,MIL,31,44,-7,0,0,0,7,0,-0.1,0,0,-0.1,0.499,0.5,-0.1,0,0,anderch01,ChaseÿAnderson,ChaseÿAnderson,ChaseÿAnderson,chaseanderson
49,DrewÿAnderson,25,PHI,2,1,0,0,0,0,0,0,0,0,0,0,0.493,0.5,0,0,0,anderdr02,DrewÿAnderson,DrewÿAnderson,DrewÿAnderson,drewanderson
50,JustinÿAnderson*,26,LAA,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,anderju01,JustinÿAnderson*,JustinÿAnderson,JustinÿAnderson,justinanderson
51,NickÿAnderson,28,2TM,44,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,anderni01,NickÿAnderson,NickÿAnderson,NickÿAnderson,nickanderson
52,ShaunÿAnderson,24,SFG,25,28,-5,0,0,0,5,-1,-0.1,0,-1,-0.1,0.497,0.5,-0.1,0,-1,andersh01,ShaunÿAnderson,ShaunÿAnderson,ShaunÿAnderson,shaunanderson
53,TannerÿAnderson,26,OAK,1,1,0,0,0,0,0,0,0,0,0,0,0.485,0.5,0,0,0,anderta01,TannerÿAnderson,TannerÿAnderson,TannerÿAnderson,tanneranderson
54,TimÿAnderson,26,CHW,123,518,19,3,2,-6,6,23,2.4,19,42,4.2,0.518,0.514,4.6,0.2,48,anderti01,TimÿAnderson,TimÿAnderson,TimÿAnderson,timanderson
55,TylerÿAnderson*,29,COL,5,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.489,0.5,-0.1,0,-1,anderty01,TylerÿAnderson*,TylerÿAnderson,TylerÿAnderson,tyleranderson
56,MattÿAndriese,29,ARI,51,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.499,0.5,-0.1,-0.1,-1,andrima01,MattÿAndriese,MattÿAndriese,MattÿAndriese,mattandriese
57,ElvisÿAndrus,30,TEX,147,648,-15,6,2,-9,8,-9,-0.6,22,13,1.5,0.494,0.495,2.3,0.1,22,andruel01,ElvisÿAndrus,ElvisÿAndrus,ElvisÿAndrus,elvisandrus
58,MiguelÿAndujar,24,NYY,12,49,-9,0,0,-4,-1,-14,-1.3,2,-12,-1.2,0.388,0.492,-0.8,-0.4,-8,andujmi01,MiguelÿAndujar,MiguelÿAndujar,MiguelÿAndujar,miguelandujar
59,AristidesÿAquino,25,CIN,56,225,3,2,0,2,-2,6,0.5,7,13,1.2,0.51,0.503,1,-0.1,11,aquinar01,AristidesÿAquino,AristidesÿAquino,AristidesÿAquino,aristidesaquino
60,V¡ctorÿArano,24,PHI,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,aranovi01,VictorÿArano,VictorÿArano,VictorÿArano,victorarano
62,ChrisÿArcher,30,PIT,22,41,-6,0,0,0,7,1,0.1,0,1,0.1,0.506,0.501,0.1,0,1,archech01,ChrisÿArcher,ChrisÿArcher,ChrisÿArcher,chrisarcher
63,OrlandoÿArcia,24,MIL,152,546,-28,1,0,-2,7,-22,-2.5,18,-4,-0.7,0.485,0.486,-0.4,0.4,-2,arciaor01,OrlandoÿArcia,OrlandoÿArcia,OrlandoÿArcia,orlandoarcia
64,NolanÿArenado,28,COL,155,662,29,1,-1,23,3,55,5.2,21,76,7.3,0.535,0.534,5.1,2.5,53,arenano01,NolanÿArenado,NolanÿArenado,NolanÿArenado,nolanarenado
66,ShawnÿArmstrong,28,2TM,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,armstsh01,ShawnÿArmstrong,ShawnÿArmstrong,ShawnÿArmstrong,shawnarmstrong
67,RandyÿArozarena,24,STL,19,23,2,-1,0,1,0,2,0.2,1,3,0.3,0.512,0.501,0.2,0.1,2,arozara01,RandyÿArozarena,RandyÿArozarena,RandyÿArozarena,randyarozarena
68,LuisÿArr ez*,22,MIN,92,366,11,-1,3,-11,1,2,0.4,13,15,1.6,0.502,0.501,2.6,-0.9,26,arraelu01,LuisÿArraez*,LuisÿArraez,LuisÿArraez,luisarraez
69,JakeÿArrieta,33,PHI,23,50,-7,0,0,0,8,1,0.1,0,1,0.1,0.503,0.5,0.1,0,1,arrieja01,JakeÿArrieta,JakeÿArrieta,JakeÿArrieta,jakearrieta
70,ChristianÿArroyo,24,TBR,16,57,-2,0,0,0,0,-1,-0.1,2,1,0.1,0.492,0.499,0.1,0.1,1,arroych01,ChristianÿArroyo,ChristianÿArroyo,ChristianÿArroyo,christianarroyo
71,HumbertoÿArteaga,25,KCR,41,135,-9,0,0,-5,2,-12,-1.1,5,-7,-0.7,0.471,0.493,-0.2,-0.3,-2,arteahu01,HumbertoÿArteaga,HumbertoÿArteaga,HumbertoÿArteaga,humbertoarteaga
72,WilliansÿAstudillo,27,MIN,58,204,-5,-1,0,-1,0,-8,-0.7,7,-1,0,0.487,0.495,0.1,0,0,astudwi01,WilliansÿAstudillo,WilliansÿAstudillo,WilliansÿAstudillo,williansastudillo
73,TylerÿAustin,27,3TM,89,179,-3,2,1,2,-2,0,-0.1,6,6,0.5,0.5,0.5,0.3,-0.1,4,austity01,TylerÿAustin,TylerÿAustin,TylerÿAustin,tyleraustin
74,AbiatalÿAvelino,24,SFG,4,8,0,-1,0,0,0,-1,-0.1,0,-1,0,0.482,0.5,0,0,0,aveliab01,AbiatalÿAvelino,AbiatalÿAvelino,AbiatalÿAvelino,abiatalavelino
75,AlexÿAvila*,32,ARI,63,201,-1,0,-1,8,3,9,0.8,7,16,1.4,0.515,0.506,0.7,1.1,8,avilaal01,AlexÿAvila*,AlexÿAvila,AlexÿAvila,alexavila
76,PedroÿAvila,22,SDP,1,2,-1,0,0,0,0,0,0,0,0,0,0.476,0.5,0,0,0,avilape01,PedroÿAvila,PedroÿAvila,PedroÿAvila,pedroavila
77,LuisÿAvil n*,29,NYM,43,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,avilalu01,LuisÿAvilan*,LuisÿAvilan,LuisÿAvilan,luisavilan
78,HarrisonÿBader,25,STL,128,406,-7,1,0,15,2,12,1,13,25,2.3,0.509,0.507,0.9,1.6,10,baderha01,HarrisonÿBader,HarrisonÿBader,HarrisonÿBader,harrisonbader
79,JavierÿB ez,26,CHC,138,561,9,2,0,32,7,50,4.8,18,68,6.6,0.537,0.531,3.5,3.8,36,baezja01,JavierÿBaez,JavierÿBaez,JavierÿBaez,javierbaez
80,MichelÿB ez,23,SDP,23,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,baezmi01,MichelÿBaez,MichelÿBaez,MichelÿBaez,michelbaez
81,PedroÿB ez,31,LAD,66,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,baezpe01,PedroÿBaez,PedroÿBaez,PedroÿBaez,pedrobaez
83,HomerÿBailey,33,2TM,3,5,0,0,0,0,1,1,0.1,0,1,0.1,0.524,0.5,0.1,0,1,baileho02,HomerÿBailey,HomerÿBailey,HomerÿBailey,homerbailey
85,MannyÿBanuelos,28,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,banuema01,MannyÿBanuelos,MannyÿBanuelos,MannyÿBanuelos,mannybanuelos
86,LukeÿBard,28,LAA,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bardlu01,LukeÿBard,LukeÿBard,LukeÿBard,lukebard
87,ScottÿBarlow,26,KCR,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barlosc01,ScottÿBarlow,ScottÿBarlow,ScottÿBarlow,scottbarlow
88,AustinÿBarnes,29,LAD,75,242,-10,0,-2,2,4,-5,-0.6,8,3,0.2,0.493,0.497,0,0.5,1,barneau01,AustinÿBarnes,AustinÿBarnes,AustinÿBarnes,austinbarnes
89,JacobÿBarnes,29,2TM,17,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barneja01,JacobÿBarnes,JacobÿBarnes,JacobÿBarnes,jacobbarnes
90,MattÿBarnes,29,BOS,8,1,0,0,0,0,0,0,0,0,0,0,0.498,0.5,0,0,0,barnema01,MattÿBarnes,MattÿBarnes,MattÿBarnes,mattbarnes
91,TonyÿBarnette,35,CHC,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barneto01,TonyÿBarnette,TonyÿBarnette,TonyÿBarnette,tonybarnette
92,TuckerÿBarnhart*,28,CIN,114,364,-11,-3,1,2,6,-5,-0.7,12,7,0.5,0.495,0.497,0.4,0.7,5,barnhtu01,TuckerÿBarnhart*,TuckerÿBarnhart,TuckerÿBarnhart,tuckerbarnhart
93,StevenÿBaron,28,PIT,7,10,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,0.487,0.499,-0.1,0,-1,baronst01,StevenÿBaron,StevenÿBaron,StevenÿBaron,stevenbaron
94,KyleÿBarraclough,29,2TM,41,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barraky01,KyleÿBarraclough,KyleÿBarraclough,KyleÿBarraclough,kylebarraclough
95,TresÿBarrera,24,WSN,2,2,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,0.471,0.5,-0.1,0,-1,barretr01,TresÿBarrera,TresÿBarrera,TresÿBarrera,tresbarrera
96,FranklinÿBarreto,23,OAK,23,58,-7,0,1,-2,1,-7,-0.7,2,-5,-0.5,0.469,0.496,-0.3,-0.1,-3,barrefr02,FranklinÿBarreto,FranklinÿBarreto,FranklinÿBarreto,franklinbarreto
97,AaronÿBarrett,31,WSN,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,barreaa01,AaronÿBarrett,AaronÿBarrett,AaronÿBarrett,aaronbarrett
99,JaimeÿBarria,22,LAA,1,2,-1,0,0,0,0,0,0,0,0,0,0.474,0.5,0,0,0,barrija01,JaimeÿBarria,JaimeÿBarria,JaimeÿBarria,jaimebarria
100,TylerÿBashlor,26,NYM,24,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bashlty01,TylerÿBashlor,TylerÿBashlor,TylerÿBashlor,tylerbashlor
101,AnthonyÿBass,31,SEA,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bassan01,AnthonyÿBass,AnthonyÿBass,AnthonyÿBass,anthonybass
102,ChrisÿBassitt,30,OAK,3,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.48,0.5,-0.1,0,-1,bassich01,ChrisÿBassitt,ChrisÿBassitt,ChrisÿBassitt,chrisbassitt
103,TrevorÿBauer,28,2TM,11,22,-3,0,0,0,4,1,0.1,0,1,0.1,0.507,0.5,0.1,0,1,bauertr01,TrevorÿBauer,TrevorÿBauer,TrevorÿBauer,trevorbauer
104,JakeÿBauers*,23,CLE,117,423,-14,-2,2,-5,-7,-25,-2.3,15,-10,-0.9,0.479,0.485,-0.5,-1,-5,bauerja01,JakeÿBauers*,JakeÿBauers,JakeÿBauers,jakebauers
106,MattÿBeaty*,26,LAD,99,268,0,0,1,-1,-3,-4,-0.6,9,5,0.3,0.496,0.497,0.5,-0.6,6,beatyma01,MattÿBeaty*,MattÿBeaty,MattÿBeaty,mattbeaty
107,GordonÿBeckham,32,DET,83,240,-11,1,-1,-12,1,-21,-2,9,-13,-1.2,0.475,0.487,-0.1,-1,-1,beckhgo01,GordonÿBeckham,GordonÿBeckham,GordonÿBeckham,gordonbeckham
108,TimÿBeckham,29,SEA,88,328,0,0,0,-10,1,-9,-0.7,12,3,0.4,0.49,0.495,1.3,-0.8,13,beckhti01,TimÿBeckham,TimÿBeckham,TimÿBeckham,timbeckham
109,DavidÿBednar*,24,SDP,13,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bednada01,DavidÿBednar*,DavidÿBednar,DavidÿBednar,davidbednar
110,CamÿBedrosian,27,LAA,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bedroca01,CamÿBedrosian,CamÿBedrosian,CamÿBedrosian,cambedrosian
111,TylerÿBeede,26,SFG,25,43,-7,0,0,0,7,-1,-0.1,0,-1,-0.1,0.498,0.5,-0.1,0,0,beedety01,TylerÿBeede,TylerÿBeede,TylerÿBeede,tylerbeede
112,JalenÿBeeks*,25,TBR,4,3,-1,0,0,0,0,0,0,0,0,0,0.491,0.5,0,0,0,beeksja02,JalenÿBeeks*,JalenÿBeeks,JalenÿBeeks,jalenbeeks
113,JoshÿBell#,26,PIT,143,613,28,-3,0,-6,-8,11,0.9,19,31,2.8,0.508,0.507,3.5,-1.6,37,belljo02,JoshÿBell#,JoshÿBell,JoshÿBell,joshbell
114,CodyÿBellinger*,23,LAD,156,661,51,1,0,23,-6,69,6.6,21,90,8.6,0.544,0.542,6.5,1.6,67,bellico01,CodyÿBellinger*,CodyÿBellinger,CodyÿBellinger,codybellinger
115,BrandonÿBelt*,31,SFG,156,616,-2,-3,1,0,-8,-12,-1.5,20,8,0.5,0.492,0.493,0.7,-1,8,beltbr01,BrandonÿBelt*,BrandonÿBelt,BrandonÿBelt,brandonbelt
116,AnthonyÿBemboom*,29,2TM,25,56,-9,0,0,0,1,-8,-0.7,2,-6,-0.5,0.47,0.496,-0.6,0.2,-5,bemboan01,AnthonyÿBemboom*,AnthonyÿBemboom,AnthonyÿBemboom,anthonybemboom
117,AndrewÿBenintendi*,24,BOS,138,615,-1,3,0,-2,-5,-5,-0.2,21,16,1.8,0.497,0.497,1.8,-0.5,18,beninan01,AndrewÿBenintendi*,AndrewÿBenintendi,AndrewÿBenintendi,andrewbenintendi
118,TravisÿBergen*,25,SFG,21,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bergetr01,TravisÿBergen*,TravisÿBergen,TravisÿBergen,travisbergen
119,Jos‚ÿBerr¡os,25,MIN,2,5,-1,0,0,0,1,0,0,0,0,0,0.496,0.5,0,0,0,berrijo01,JoseÿBerrios,JoseÿBerrios,JoseÿBerrios,joseberrios
120,JonÿBerti,29,MIA,73,287,1,1,1,1,2,7,0.6,9,16,1.5,0.51,0.504,1.5,0.3,15,bertijo01,JonÿBerti,JonÿBerti,JonÿBerti,jonberti
122,ChadÿBettis,30,COL,35,10,-1,0,0,0,2,0,0,0,0,0,0.501,0.5,0,0,0,bettich01,ChadÿBettis,ChadÿBettis,ChadÿBettis,chadbettis
123,MookieÿBetts,26,BOS,150,706,31,6,-1,20,-5,50,5.1,23,73,7.3,0.532,0.53,5.2,1.6,53,bettsmo01,MookieÿBetts,MookieÿBetts,MookieÿBetts,mookiebetts
124,JoeÿBiagini,29,2TM,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,biagijo01,JoeÿBiagini,JoeÿBiagini,JoeÿBiagini,joebiagini
125,BoÿBichette,21,TOR,46,212,11,-1,0,5,2,17,1.7,7,24,2.4,0.535,0.51,1.8,0.7,19,bichebo01,BoÿBichette,BoÿBichette,BoÿBichette,bobichette
126,JesseÿBiddle*,27,3TM,13,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,biddlje01,JesseÿBiddle*,JesseÿBiddle,JesseÿBiddle,jessebiddle
127,ShaneÿBieber,24,CLE,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.467,0.5,-0.1,0,-1,biebesh01,ShaneÿBieber,ShaneÿBieber,ShaneÿBieber,shanebieber
128,CavanÿBiggio*,24,TOR,100,430,9,5,1,-2,1,15,1.6,15,30,3,0.514,0.509,3.1,0.1,32,biggica01,CavanÿBiggio*,CavanÿBiggio,CavanÿBiggio,cavanbiggio
129,GregÿBird*,26,NYY,10,41,-2,0,0,-2,-1,-5,-0.4,1,-3,-0.3,0.457,0.497,-0.1,-0.2,-1,birdgr01,GregÿBird*,GregÿBird,GregÿBird,gregbird
130,KyleÿBird*,26,TEX,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,birdky01,KyleÿBird*,KyleÿBird,KyleÿBird,kylebird
131,BradenÿBishop,25,SEA,27,60,-10,0,0,5,0,-5,-0.5,2,-3,-0.3,0.482,0.497,-0.8,0.5,-8,bishobr01,BradenÿBishop,BradenÿBishop,BradenÿBishop,bradenbishop
132,TyÿBlach,28,2TM,2,1,0,0,0,0,0,0,0,0,0,0,0.494,0.5,0,0,0,blachty01,TyÿBlach,TyÿBlach,TyÿBlach,tyblach
133,RayÿBlack,29,2TM,17,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,blackra01,RayÿBlack,RayÿBlack,RayÿBlack,rayblack
135,CharlieÿBlackmon*,32,COL,140,634,23,-2,-1,-8,-5,7,0.4,19,26,2.3,0.505,0.504,3.3,-1.5,34,blackch02,CharlieÿBlackmon*,CharlieÿBlackmon,CharlieÿBlackmon,charlieblackmon
136,AlexÿBlandino,26,CIN,23,50,1,0,0,0,0,1,0,2,2,0.2,0.502,0.5,0.2,0,2,blandal01,AlexÿBlandino,AlexÿBlandino,AlexÿBlandino,alexblandino
137,MichaelÿBlazek,30,WSN,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,blazemi01,MichaelÿBlazek,MichaelÿBlazek,MichaelÿBlazek,michaelblazek
138,RichardÿBleier*,32,BAL,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,bleieri01,RichardÿBleier*,RichardÿBleier,RichardÿBleier,richardbleier
139,JerryÿBlevins*,35,ATL,43,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,blevije01,JerryÿBlevins*,JerryÿBlevins,JerryÿBlevins,jerryblevins
140,XanderÿBogaerts,26,BOS,155,698,39,1,1,-9,8,40,4.1,24,64,6.3,0.524,0.523,7,0.1,73,bogaexa01,XanderÿBogaerts,XanderÿBogaerts,XanderÿBogaerts,xanderbogaerts
141,RonaldÿBola¤os,22,SDP,5,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.486,0.5,-0.1,0,-1,bolanro01,RonaldÿBolanos,RonaldÿBolanos,RonaldÿBolanos,ronaldbolanos
142,SkyeÿBolt#,25,OAK,5,11,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,0.472,0.499,-0.1,0,-1,boltsk01,SkyeÿBolt#,SkyeÿBolt,SkyeÿBolt,skyebolt
143,JorgeÿBonifacio,26,KCR,5,21,1,0,0,-1,0,-1,-0.1,1,0,0,0.483,0.499,0.1,-0.1,1,bonifjo01,JorgeÿBonifacio,JorgeÿBonifacio,JorgeÿBonifacio,jorgebonifacio
